,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,146.0,0.507,288.0,46.0,0.341,135.0,64.0,20.0,18.0,175.0,192.0,0.45399999999999996,423.0,85.0,0.685,124.0,78.0,20.0,NBA,1341.0,45.0,142.0,515.0,Clyde Lovellette,SF,35.0,2016-17,68.0,220.0,BOS,0.508
1,252.0,0.507,497.0,121.0,0.395,306.0,114.0,21.0,26.0,280.0,373.0,0.465,803.0,150.0,0.644,233.0,70.0,70.0,NBA,2152.0,66.0,181.0,1017.0,Clyde Lovellette,SG,70.0,2017-18,124.0,346.0,BOS,0.54
2,273.0,0.529,516.0,95.0,0.344,276.0,100.0,22.0,32.0,248.0,368.0,0.465,792.0,133.0,0.6579999999999999,202.0,74.0,25.0,NBA,1913.0,65.0,186.0,964.0,Clyde Lovellette,SG,69.0,2018-19,99.0,313.0,BOS,0.525
3,16.0,0.615,26.0,4.0,0.28600000000000003,14.0,6.0,23.0,3.0,19.0,20.0,0.5,40.0,8.0,0.667,12.0,3.0,3.0,NBA,86.0,1.0,11.0,52.0,Clyde Lovellette,SG,2.0,2019-20,4.0,20.0,BOS,0.55
4,687.0,0.518,1327.0,266.0,0.364,731.0,284.0,,79.0,722.0,953.0,0.46299999999999997,2058.0,376.0,0.6579999999999999,571.0,225.0,118.0,NBA,5492.0,177.0,520.0,2548.0,Clyde Lovellette,,176.0,Career,295.0,899.0,,0.528
5,,,,,,,51.0,24.0,,,237.0,0.423,560.0,114.0,0.695,164.0,72.0,,NBA,1255.0,,210.0,588.0,Bobby McDermott,C,,1953-54,,419.0,MNL,
6,,,,,,,100.0,25.0,,,519.0,0.435,1192.0,273.0,0.6859999999999999,398.0,70.0,,NBA,2361.0,,262.0,1311.0,Bobby McDermott,C,,1954-55,,802.0,MNL,
7,,,,,,,164.0,26.0,,,594.0,0.434,1370.0,338.0,0.721,469.0,71.0,,NBA,2518.0,,245.0,1526.0,Bobby McDermott,C,,1955-56,,992.0,MNL,
8,,,,,,,139.0,27.0,,,574.0,0.426,1348.0,286.0,0.7170000000000001,399.0,69.0,,NBA,2492.0,,251.0,1434.0,Bobby McDermott,C,,1956-57,,932.0,MNL,
9,,,,,,,134.0,28.0,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Bobby McDermott,C,,1957-58,,862.0,CIN,
10,,,,,,,91.0,29.0,,,402.0,0.45399999999999996,885.0,205.0,0.82,250.0,70.0,,NBA,1599.0,,216.0,1009.0,Bobby McDermott,C,,1958-59,,605.0,STL,
11,,,,,,,127.0,30.0,,,550.0,0.46799999999999997,1174.0,316.0,0.821,385.0,68.0,,NBA,1953.0,,248.0,1416.0,Bobby McDermott,C,,1959-60,,721.0,STL,
12,,,,,,,172.0,31.0,,,599.0,0.45299999999999996,1321.0,273.0,0.83,329.0,67.0,,NBA,2111.0,,248.0,1471.0,Bobby McDermott,C,,1960-61,,677.0,STL,
13,,,,,,,68.0,32.0,,,341.0,0.47100000000000003,724.0,155.0,0.8290000000000001,187.0,40.0,,NBA,1192.0,,136.0,837.0,Bobby McDermott,C,,1961-62,,350.0,STL,
14,,,,,,,27.0,33.0,,,161.0,0.428,376.0,73.0,0.745,98.0,61.0,,NBA,568.0,,137.0,395.0,Bobby McDermott,C,,1962-63,,177.0,BOS,
15,,,,,,,24.0,34.0,,,128.0,0.42,305.0,45.0,0.789,57.0,45.0,,NBA,437.0,,100.0,301.0,Bobby McDermott,C,,1963-64,,126.0,BOS,
16,,,,,,,1097.0,,,,4784.0,0.44299999999999995,10795.0,2379.0,0.757,3141.0,704.0,,NBA,19075.0,,2289.0,11947.0,Bobby McDermott,,,Career,,6663.0,,
17,,,,,,,,,,,,,,,,,,,,,,,,Bobby McDermott,,,,,,,
18,,,,,,,454.0,,,,1924.0,0.43,4470.0,1011.0,0.7070000000000001,1430.0,282.0,,NBA,8626.0,,968.0,4859.0,Bobby McDermott,,,4 seasons,,3145.0,MNL,
19,,,,,,,458.0,,,,1892.0,0.461,4104.0,949.0,0.825,1151.0,245.0,,NBA,6855.0,,848.0,4733.0,Bobby McDermott,,,4 seasons,,2353.0,STL,
20,,,,,,,51.0,,,,289.0,0.424,681.0,118.0,0.7609999999999999,155.0,106.0,,NBA,1005.0,,237.0,696.0,Bobby McDermott,,,2 seasons,,303.0,BOS,
21,,,,,,,134.0,,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Bobby McDermott,,,1 season,,862.0,CIN,
22,427.0,0.47600000000000003,897.0,,,,213.0,22.0,,,427.0,0.47600000000000003,897.0,277.0,0.605,458.0,82.0,,NBA,2970.0,,276.0,1131.0,William Gates,C,,1968-69,,1491.0,BAL,0.47600000000000003
23,526.0,0.518,1015.0,,,,291.0,23.0,,,526.0,0.518,1015.0,273.0,0.638,428.0,82.0,,NBA,3234.0,,250.0,1325.0,William Gates,C,,1969-70,,1370.0,BAL,0.518
24,424.0,0.501,846.0,,,,293.0,24.0,,,424.0,0.501,846.0,199.0,0.657,303.0,74.0,,NBA,2904.0,,235.0,1047.0,William Gates,C,,1970-71,,1253.0,BAL,0.501
25,409.0,0.498,822.0,,,,278.0,25.0,,,409.0,0.498,822.0,171.0,0.629,272.0,76.0,,NBA,3171.0,,218.0,989.0,William Gates,C,,1971-72,,1336.0,BAL,0.498
26,421.0,0.493,854.0,,,,347.0,26.0,,,421.0,0.493,854.0,149.0,0.703,212.0,79.0,,NBA,3085.0,,168.0,991.0,William Gates,C,,1972-73,,1260.0,BAL,0.493
27,146.0,0.43799999999999994,333.0,,,,159.0,27.0,16.0,365.0,146.0,0.43799999999999994,333.0,36.0,0.655,55.0,56.0,,NBA,1727.0,152.0,121.0,328.0,William Gates,C,56.0,1973-74,,517.0,CAP,0.43799999999999994
28,273.0,0.502,544.0,,,,297.0,28.0,68.0,759.0,273.0,0.502,544.0,126.0,0.685,184.0,73.0,,NBA,2904.0,318.0,180.0,672.0,William Gates,C,115.0,1974-75,,1077.0,WSB,0.502
29,318.0,0.561,567.0,,,,404.0,29.0,59.0,765.0,318.0,0.561,567.0,114.0,0.585,195.0,78.0,,NBA,2922.0,271.0,203.0,750.0,William Gates,C,84.0,1975-76,,1036.0,WSB,0.561
30,270.0,0.49,551.0,,,,363.0,30.0,45.0,634.0,270.0,0.49,551.0,100.0,0.602,166.0,82.0,,NBA,2860.0,243.0,253.0,640.0,William Gates,C,87.0,1976-77,,877.0,WSB,0.49
31,257.0,0.523,491.0,,,,326.0,31.0,45.0,669.0,257.0,0.523,491.0,93.0,0.5379999999999999,173.0,80.0,,NBA,2644.0,286.0,234.0,607.0,William Gates,C,98.0,1977-78,173.0,955.0,WSB,0.523
32,346.0,0.5770000000000001,600.0,,,,315.0,32.0,37.0,556.0,346.0,0.5770000000000001,600.0,151.0,0.643,235.0,77.0,,NBA,2406.0,274.0,204.0,843.0,William Gates,C,71.0,1978-79,156.0,830.0,WSB,0.5770000000000001
33,326.0,0.513,635.0,1.0,0.5,2.0,366.0,33.0,61.0,760.0,327.0,0.513,637.0,139.0,0.665,209.0,82.0,,NBA,2973.0,334.0,249.0,794.0,William Gates,C,65.0,1979-80,153.0,1094.0,WSB,0.514
34,223.0,0.525,425.0,2.0,0.5,4.0,170.0,34.0,36.0,466.0,225.0,0.524,429.0,55.0,0.64,86.0,63.0,,NBA,2032.0,207.0,171.0,507.0,William Gates,C,52.0,1980-81,97.0,673.0,WSB,0.527
35,4366.0,0.509,8580.0,3.0,0.5,6.0,3822.0,,367.0,4974.0,4369.0,0.509,8586.0,1883.0,0.633,2976.0,984.0,,NBA,35832.0,2085.0,2762.0,10624.0,William Gates,,628.0,Career,579.0,13769.0,,0.509
36,,,,,,,70.0,26.0,,,65.0,0.33899999999999997,192.0,41.0,0.603,68.0,49.0,,NBA,609.0,,58.0,171.0,Lenny Wilkens,PG,,1958-59,,127.0,BOS,
37,,,,,,,189.0,27.0,,,169.0,0.408,414.0,128.0,0.753,170.0,74.0,,NBA,1274.0,,109.0,466.0,Lenny Wilkens,PG,,1959-60,,199.0,BOS,
38,,,,,,,253.0,28.0,,,203.0,0.33799999999999997,601.0,186.0,0.664,280.0,78.0,,NBA,1605.0,,190.0,592.0,Lenny Wilkens,PG,,1960-61,,279.0,BOS,
39,,,,,,,343.0,29.0,,,294.0,0.406,724.0,147.0,0.634,232.0,80.0,,NBA,2054.0,,206.0,735.0,Lenny Wilkens,PG,,1961-62,,298.0,BOS,
40,,,,,,,317.0,30.0,,,230.0,0.389,591.0,112.0,0.633,177.0,79.0,,NBA,1945.0,,221.0,572.0,Lenny Wilkens,PG,,1962-63,,263.0,BOS,
41,,,,,,,407.0,31.0,,,283.0,0.392,722.0,88.0,0.524,168.0,80.0,,NBA,2424.0,,253.0,654.0,Lenny Wilkens,PG,,1963-64,,372.0,BOS,
42,,,,,,,437.0,32.0,,,253.0,0.396,639.0,143.0,0.63,227.0,78.0,,NBA,2434.0,,263.0,649.0,Lenny Wilkens,PG,,1964-65,,318.0,BOS,
43,,,,,,,503.0,33.0,,,240.0,0.38799999999999996,619.0,209.0,0.69,303.0,80.0,,NBA,2710.0,,243.0,689.0,Lenny Wilkens,PG,,1965-66,,304.0,BOS,
44,,,,,,,389.0,34.0,,,182.0,0.397,459.0,119.0,0.63,189.0,78.0,,NBA,2446.0,,273.0,483.0,Lenny Wilkens,PG,,1966-67,,239.0,BOS,
45,,,,,,,2908.0,,,,1919.0,0.387,4961.0,1173.0,0.647,1814.0,676.0,,NBA,17501.0,,1816.0,5011.0,Lenny Wilkens,,,Career,,2399.0,,
46,,,,,,,212.0,23.0,,,333.0,0.425,783.0,214.0,0.713,300.0,75.0,,NBA,1898.0,,215.0,880.0,Dave Bing,PG,,1960-61,,335.0,STL,
47,,,,,,,116.0,24.0,,,140.0,0.385,364.0,84.0,0.764,110.0,20.0,,NBA,870.0,,63.0,364.0,Dave Bing,PG,,1961-62,,131.0,STL,
48,,,,,,,381.0,25.0,,,333.0,0.39899999999999997,834.0,222.0,0.696,319.0,75.0,,NBA,2569.0,,256.0,888.0,Dave Bing,PG,,1962-63,,403.0,STL,
49,,,,,,,359.0,26.0,,,334.0,0.413,808.0,270.0,0.74,365.0,78.0,,NBA,2526.0,,287.0,938.0,Dave Bing,PG,,1963-64,,335.0,STL,
50,,,,,,,431.0,27.0,,,434.0,0.414,1048.0,416.0,0.746,558.0,78.0,,NBA,2854.0,,283.0,1284.0,Dave Bing,PG,,1964-65,,365.0,STL,
51,,,,,,,429.0,28.0,,,411.0,0.431,954.0,422.0,0.7929999999999999,532.0,69.0,,NBA,2692.0,,248.0,1244.0,Dave Bing,PG,,1965-66,,322.0,STL,
52,,,,,,,442.0,29.0,,,448.0,0.43200000000000005,1036.0,459.0,0.787,583.0,78.0,,NBA,2974.0,,280.0,1355.0,Dave Bing,PG,,1966-67,,412.0,STL,
53,,,,,,,679.0,30.0,,,546.0,0.43799999999999994,1246.0,546.0,0.768,711.0,82.0,,NBA,3169.0,,255.0,1638.0,Dave Bing,PG,,1967-68,,438.0,STL,
54,,,,,,,674.0,31.0,,,644.0,0.44,1462.0,547.0,0.77,710.0,82.0,,NBA,3463.0,,294.0,1835.0,Dave Bing,PG,,1968-69,,511.0,SEA,
55,,,,,,,683.0,32.0,,,448.0,0.42,1066.0,438.0,0.7879999999999999,556.0,75.0,,NBA,2802.0,,212.0,1334.0,Dave Bing,PG,,1969-70,,378.0,SEA,
56,,,,,,,654.0,33.0,,,471.0,0.419,1125.0,461.0,0.8029999999999999,574.0,71.0,,NBA,2641.0,,201.0,1403.0,Dave Bing,PG,,1970-71,,319.0,SEA,
57,,,,,,,766.0,34.0,,,479.0,0.466,1027.0,480.0,0.774,620.0,80.0,,NBA,2989.0,,209.0,1438.0,Dave Bing,PG,,1971-72,,338.0,SEA,
58,,,,,,,628.0,35.0,,,572.0,0.449,1275.0,394.0,0.828,476.0,75.0,,NBA,2973.0,,221.0,1538.0,Dave Bing,PG,,1972-73,,346.0,CLE,
59,,,,,,,522.0,36.0,17.0,197.0,462.0,0.465,994.0,289.0,0.8009999999999999,361.0,74.0,,NBA,2483.0,80.0,165.0,1213.0,Dave Bing,PG,97.0,1973-74,,277.0,CLE,
60,,,,,,,235.0,37.0,9.0,82.0,134.0,0.439,305.0,152.0,0.768,198.0,65.0,,NBA,1161.0,38.0,96.0,420.0,Dave Bing,PG,77.0,1974-75,,120.0,POR,
61,,,,,,,7211.0,,26.0,279.0,6189.0,0.43200000000000005,14327.0,5394.0,0.774,6973.0,1077.0,,NBA,38064.0,118.0,3285.0,17772.0,Dave Bing,,174.0,Career,,5030.0,,
62,,,,,,,,,,,,,,,,,,,,,,,,Dave Bing,,,,,,,
63,,,,,,,3049.0,,,,2979.0,0.42100000000000004,7073.0,2633.0,0.757,3478.0,555.0,,NBA,19552.0,,1887.0,8591.0,Dave Bing,,,8 seasons,,2741.0,STL,
64,,,,,,,2777.0,,,,2042.0,0.436,4680.0,1926.0,0.7829999999999999,2460.0,308.0,,NBA,11895.0,,916.0,6010.0,Dave Bing,,,4 seasons,,1546.0,SEA,
65,,,,,,,1150.0,,17.0,197.0,1034.0,0.456,2269.0,683.0,0.816,837.0,149.0,,NBA,5456.0,80.0,386.0,2751.0,Dave Bing,,97.0,2 seasons,,623.0,CLE,
66,,,,,,,235.0,,9.0,82.0,134.0,0.439,305.0,152.0,0.768,198.0,65.0,,NBA,1161.0,38.0,96.0,420.0,Dave Bing,,77.0,1 season,,120.0,POR,
67,,,,,,,330.0,23.0,,,664.0,0.436,1522.0,273.0,0.738,370.0,80.0,,NBA,2762.0,,217.0,1601.0,Elvin Hayes,PG,,1966-67,,359.0,DET,
68,,,,,,,509.0,24.0,,,835.0,0.441,1893.0,472.0,0.7070000000000001,668.0,79.0,,NBA,3209.0,,254.0,2142.0,Elvin Hayes,PG,,1967-68,,373.0,DET,
69,,,,,,,546.0,25.0,,,678.0,0.425,1594.0,444.0,0.713,623.0,77.0,,NBA,3039.0,,256.0,1800.0,Elvin Hayes,PG,,1968-69,,382.0,DET,
70,,,,,,,418.0,26.0,,,575.0,0.444,1295.0,454.0,0.7829999999999999,580.0,70.0,,NBA,2334.0,,196.0,1604.0,Elvin Hayes,PG,,1969-70,,299.0,DET,
71,,,,,,,408.0,27.0,,,799.0,0.467,1710.0,615.0,0.797,772.0,82.0,,NBA,3065.0,,228.0,2213.0,Elvin Hayes,PG,,1970-71,,364.0,DET,
72,,,,,,,317.0,28.0,,,369.0,0.414,891.0,278.0,0.785,354.0,45.0,,NBA,1936.0,,138.0,1016.0,Elvin Hayes,PG,,1971-72,,186.0,DET,
73,,,,,,,637.0,29.0,,,692.0,0.44799999999999995,1545.0,456.0,0.8140000000000001,560.0,82.0,,NBA,3361.0,,229.0,1840.0,Elvin Hayes,PG,,1972-73,,298.0,DET,
74,,,,,,,555.0,30.0,17.0,173.0,582.0,0.436,1336.0,356.0,0.813,438.0,81.0,,NBA,3124.0,108.0,216.0,1520.0,Elvin Hayes,PG,109.0,1973-74,,281.0,DET,
75,,,,,,,610.0,31.0,26.0,200.0,578.0,0.434,1333.0,343.0,0.809,424.0,79.0,,NBA,3222.0,86.0,222.0,1499.0,Elvin Hayes,PG,116.0,1974-75,,286.0,DET,
76,,,,,,,492.0,32.0,23.0,143.0,497.0,0.447,1113.0,332.0,0.787,422.0,82.0,,NBA,2945.0,94.0,262.0,1326.0,Elvin Hayes,PG,118.0,1975-76,,237.0,WSB,
77,,,,,,,275.0,33.0,5.0,89.0,271.0,0.45399999999999996,597.0,136.0,0.773,176.0,64.0,,NBA,1516.0,54.0,150.0,678.0,Elvin Hayes,SG,61.0,1976-77,,143.0,WSB,
78,,,,,,,300.0,34.0,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Elvin Hayes,PG,79.0,1977-78,216.0,212.0,BOS,
79,,,,,,,5397.0,,89.0,741.0,6962.0,0.441,15769.0,4403.0,0.775,5683.0,901.0,,NBA,32769.0,418.0,2615.0,18327.0,Elvin Hayes,,483.0,Career,216.0,3420.0,,
80,,,,,,,,,,,,,,,,,,,,,,,,Elvin Hayes,,,,,,,
81,,,,,,,4330.0,,43.0,373.0,5772.0,0.44,13119.0,3691.0,0.7709999999999999,4789.0,675.0,,NBA,26052.0,194.0,1956.0,15235.0,Elvin Hayes,,225.0,9 seasons,,2828.0,DET,
82,,,,,,,767.0,,28.0,232.0,768.0,0.449,1710.0,468.0,0.7829999999999999,598.0,146.0,,NBA,4461.0,148.0,412.0,2004.0,Elvin Hayes,,179.0,2 seasons,,380.0,WSB,
83,,,,,,,300.0,,18.0,136.0,422.0,0.449,940.0,244.0,0.8240000000000001,296.0,80.0,,NBA,2256.0,76.0,247.0,1088.0,Elvin Hayes,,79.0,1 season,216.0,212.0,BOS,
84,930.0,0.447,2082.0,,,,113.0,23.0,,,930.0,0.447,2082.0,467.0,0.626,746.0,82.0,,NBA,3695.0,,266.0,2327.0,Neil Johnston,C,,1968-69,,1406.0,SDR,0.447
85,914.0,0.452,2020.0,,,,162.0,24.0,,,914.0,0.452,2020.0,428.0,0.688,622.0,82.0,,NBA,3665.0,,270.0,2256.0,Neil Johnston,C,,1969-70,,1386.0,SDR,0.452
86,948.0,0.428,2215.0,,,,186.0,25.0,,,948.0,0.428,2215.0,454.0,0.672,676.0,82.0,,NBA,3633.0,,225.0,2350.0,Neil Johnston,C,,1970-71,,1362.0,SDR,0.428
87,832.0,0.434,1918.0,,,,270.0,26.0,,,832.0,0.434,1918.0,399.0,0.649,615.0,82.0,,NBA,3461.0,,233.0,2063.0,Neil Johnston,C,,1971-72,,1197.0,HOU,0.434
88,713.0,0.444,1607.0,,,,127.0,27.0,,,713.0,0.444,1607.0,291.0,0.6709999999999999,434.0,81.0,,NBA,3347.0,,232.0,1717.0,Neil Johnston,PF,,1972-73,,1177.0,BAL,0.444
89,689.0,0.423,1627.0,,,,163.0,28.0,240.0,1109.0,689.0,0.423,1627.0,357.0,0.721,495.0,81.0,,NBA,3602.0,354.0,252.0,1735.0,Neil Johnston,PF,86.0,1973-74,,1463.0,CAP,0.423
90,739.0,0.44299999999999995,1668.0,,,,206.0,29.0,187.0,783.0,739.0,0.44299999999999995,1668.0,409.0,0.7659999999999999,534.0,82.0,,NBA,3465.0,221.0,238.0,1887.0,Neil Johnston,PF,158.0,1974-75,,1004.0,WSB,0.44299999999999995
91,649.0,0.47,1381.0,,,,121.0,30.0,202.0,668.0,649.0,0.47,1381.0,287.0,0.628,457.0,80.0,,NBA,2975.0,210.0,293.0,1585.0,Neil Johnston,PF,104.0,1975-76,,878.0,WSB,0.47
92,760.0,0.501,1516.0,,,,158.0,31.0,220.0,740.0,760.0,0.501,1516.0,422.0,0.687,614.0,82.0,,NBA,3364.0,289.0,312.0,1942.0,Neil Johnston,PF,87.0,1976-77,,1029.0,WSB,0.501
93,636.0,0.451,1409.0,,,,149.0,32.0,159.0,740.0,636.0,0.451,1409.0,326.0,0.634,514.0,81.0,,NBA,3246.0,335.0,313.0,1598.0,Neil Johnston,PF,96.0,1977-78,229.0,1075.0,WSB,0.451
94,720.0,0.48700000000000004,1477.0,,,,143.0,33.0,190.0,682.0,720.0,0.48700000000000004,1477.0,349.0,0.654,534.0,82.0,,NBA,3105.0,312.0,308.0,1789.0,Neil Johnston,PF,75.0,1978-79,235.0,994.0,WSB,0.48700000000000004
95,758.0,0.456,1664.0,3.0,0.231,13.0,129.0,34.0,189.0,627.0,761.0,0.45399999999999996,1677.0,334.0,0.6990000000000001,478.0,81.0,,NBA,3183.0,269.0,309.0,1859.0,Neil Johnston,PF,62.0,1979-80,215.0,896.0,WSB,0.455
96,584.0,0.45399999999999996,1286.0,0.0,0.0,10.0,98.0,35.0,171.0,554.0,584.0,0.451,1296.0,271.0,0.617,439.0,81.0,,NBA,2931.0,235.0,300.0,1439.0,Neil Johnston,PF,68.0,1980-81,189.0,789.0,WSB,0.451
97,519.0,0.474,1095.0,0.0,0.0,5.0,144.0,36.0,104.0,480.0,519.0,0.47200000000000003,1100.0,280.0,0.664,422.0,82.0,82.0,NBA,3032.0,267.0,287.0,1318.0,Neil Johnston,PF,62.0,1981-82,208.0,747.0,HOU,0.47200000000000003
98,422.0,0.47600000000000003,886.0,2.0,0.5,4.0,158.0,37.0,81.0,417.0,424.0,0.47600000000000003,890.0,196.0,0.6829999999999999,287.0,81.0,43.0,NBA,2302.0,199.0,232.0,1046.0,Neil Johnston,PF,50.0,1982-83,200.0,616.0,HOU,0.478
99,158.0,0.408,387.0,0.0,0.0,2.0,71.0,38.0,28.0,173.0,158.0,0.406,389.0,86.0,0.652,132.0,81.0,4.0,NBA,994.0,87.0,123.0,402.0,Neil Johnston,PF,16.0,1983-84,82.0,260.0,HOU,0.406
100,10971.0,0.45299999999999996,24238.0,5.0,0.147,34.0,2398.0,,1771.0,6973.0,10976.0,0.452,24272.0,5356.0,0.67,7999.0,1303.0,129.0,NBA,50000.0,2778.0,4193.0,27313.0,Neil Johnston,,864.0,Career,1358.0,16279.0,,0.452
101,,,,,,,,,,,,,,,,,,,,,,,,Neil Johnston,,,,,,,
102,6248.0,0.45799999999999996,13635.0,3.0,0.13,23.0,1294.0,,1558.0,5903.0,6251.0,0.45799999999999996,13658.0,3046.0,0.677,4499.0,731.0,,NBA,29218.0,2225.0,2557.0,15551.0,Neil Johnston,,736.0,9 seasons,868.0,9305.0,"BAL,CAP,WSB",0.45799999999999996
103,4723.0,0.445,10603.0,2.0,0.182,11.0,1104.0,,213.0,1070.0,4725.0,0.445,10614.0,2310.0,0.66,3500.0,572.0,129.0,NBA,20782.0,553.0,1636.0,11762.0,Neil Johnston,,128.0,7 seasons,490.0,6974.0,"SDR,HOU",0.445
104,,,,,,,39.0,22.0,,,141.0,0.47200000000000003,299.0,100.0,0.662,151.0,64.0,,NBA,993.0,,154.0,382.0,Earl Monroe,C,,1951-52,,342.0,PHW,
105,,,,,,,197.0,23.0,,,504.0,0.452,1114.0,556.0,0.7,794.0,70.0,,NBA,3166.0,,248.0,1564.0,Earl Monroe,C,,1952-53,,976.0,PHW,
106,,,,,,,203.0,24.0,,,591.0,0.449,1317.0,577.0,0.747,772.0,72.0,,NBA,3296.0,,259.0,1759.0,Earl Monroe,C,,1953-54,,797.0,PHW,
107,,,,,,,215.0,25.0,,,521.0,0.44,1184.0,589.0,0.7659999999999999,769.0,72.0,,NBA,2917.0,,255.0,1631.0,Earl Monroe,C,,1954-55,,1085.0,PHW,
108,,,,,,,225.0,26.0,,,499.0,0.457,1092.0,549.0,0.8009999999999999,685.0,70.0,,NBA,2594.0,,251.0,1547.0,Earl Monroe,C,,1955-56,,872.0,PHW,
109,,,,,,,203.0,27.0,,,520.0,0.447,1163.0,535.0,0.826,648.0,69.0,,NBA,2531.0,,231.0,1575.0,Earl Monroe,C,,1956-57,,855.0,PHW,
110,,,,,,,166.0,28.0,,,473.0,0.429,1102.0,442.0,0.8190000000000001,540.0,71.0,,NBA,2408.0,,233.0,1388.0,Earl Monroe,C,,1957-58,,790.0,PHW,
111,,,,,,,21.0,29.0,,,54.0,0.32899999999999996,164.0,69.0,0.784,88.0,28.0,,NBA,393.0,,50.0,177.0,Earl Monroe,C,,1958-59,,139.0,PHW,
112,,,,,,,1269.0,,,,3303.0,0.444,7435.0,3417.0,0.768,4447.0,516.0,,NBA,18298.0,,1681.0,10023.0,Earl Monroe,,,Career,,5856.0,,
113,742.0,0.45299999999999996,1637.0,,,,349.0,23.0,,,742.0,0.45299999999999996,1637.0,507.0,0.7809999999999999,649.0,82.0,,NBA,3012.0,,282.0,1991.0,Nate Archibald,SG,,1967-68,,465.0,BAL,0.45299999999999996
114,809.0,0.44,1837.0,,,,392.0,24.0,,,809.0,0.44,1837.0,447.0,0.768,582.0,80.0,,NBA,3075.0,,261.0,2065.0,Nate Archibald,SG,,1968-69,,280.0,BAL,0.44
115,695.0,0.446,1557.0,,,,402.0,25.0,,,695.0,0.446,1557.0,532.0,0.83,641.0,82.0,,NBA,3051.0,,258.0,1922.0,Nate Archibald,PG,,1969-70,,257.0,BAL,0.446
116,663.0,0.442,1501.0,,,,354.0,26.0,,,663.0,0.442,1501.0,406.0,0.802,506.0,81.0,,NBA,2843.0,,220.0,1732.0,Nate Archibald,PG,,1970-71,,213.0,BAL,0.442
117,287.0,0.434,662.0,,,,142.0,27.0,,,287.0,0.434,662.0,175.0,0.7809999999999999,224.0,63.0,,NBA,1337.0,,139.0,749.0,Nate Archibald,SG-PG,,1971-72,,100.0,TOT,0.434
118,26.0,0.406,64.0,,,,10.0,27.0,,,26.0,0.406,64.0,13.0,0.722,18.0,3.0,,NBA,103.0,,9.0,65.0,Nate Archibald,PG,,1971-72,,8.0,BAL,0.406
119,261.0,0.436,598.0,,,,132.0,27.0,,,261.0,0.436,598.0,162.0,0.7859999999999999,206.0,60.0,,NBA,1234.0,,130.0,684.0,Nate Archibald,SG,,1971-72,,92.0,NYK,0.436
120,496.0,0.488,1016.0,,,,288.0,28.0,,,496.0,0.488,1016.0,171.0,0.8220000000000001,208.0,75.0,,NBA,2370.0,,195.0,1163.0,Nate Archibald,SG,,1972-73,,245.0,NYK,0.488
121,240.0,0.46799999999999997,513.0,,,,110.0,29.0,19.0,99.0,240.0,0.46799999999999997,513.0,93.0,0.823,113.0,41.0,,NBA,1194.0,22.0,97.0,573.0,Nate Archibald,SG,34.0,1973-74,,121.0,NYK,0.46799999999999997
122,668.0,0.457,1462.0,,,,270.0,30.0,29.0,271.0,668.0,0.457,1462.0,297.0,0.8270000000000001,359.0,78.0,,NBA,2814.0,56.0,200.0,1633.0,Nate Archibald,SG,108.0,1974-75,,327.0,NYK,0.457
123,647.0,0.478,1354.0,,,,304.0,31.0,22.0,225.0,647.0,0.478,1354.0,280.0,0.787,356.0,76.0,,NBA,2889.0,48.0,209.0,1574.0,Nate Archibald,SG,111.0,1975-76,,273.0,NYK,0.478
124,613.0,0.517,1185.0,,,,366.0,32.0,23.0,178.0,613.0,0.517,1185.0,307.0,0.8390000000000001,366.0,77.0,,NBA,2656.0,45.0,197.0,1533.0,Nate Archibald,SG,91.0,1976-77,,223.0,NYK,0.517
125,556.0,0.495,1123.0,,,,361.0,33.0,19.0,135.0,556.0,0.495,1123.0,242.0,0.8320000000000001,291.0,76.0,,NBA,2369.0,47.0,189.0,1354.0,Nate Archibald,SG,60.0,1977-78,179.0,182.0,NYK,0.495
126,329.0,0.47100000000000003,699.0,,,,189.0,34.0,6.0,48.0,329.0,0.47100000000000003,699.0,129.0,0.838,154.0,64.0,,NBA,1393.0,26.0,123.0,787.0,Nate Archibald,SG,48.0,1978-79,98.0,74.0,NYK,0.47100000000000003
127,161.0,0.457,352.0,0.0,,0.0,67.0,35.0,3.0,20.0,161.0,0.457,352.0,56.0,0.875,64.0,51.0,,NBA,633.0,16.0,46.0,378.0,Nate Archibald,SG,21.0,1979-80,28.0,36.0,NYK,0.457
128,6906.0,0.46399999999999997,14898.0,0.0,,0.0,3594.0,,121.0,976.0,6906.0,0.46399999999999997,14898.0,3642.0,0.807,4513.0,926.0,,NBA,29636.0,260.0,2416.0,17454.0,Nate Archibald,,473.0,Career,305.0,2796.0,,0.46399999999999997
129,,,,,,,,,,,,,,,,,,,,,,,,Nate Archibald,,,,,,,
